evt_id,mag,evt_country,evt_longitude,evt_latitude,evt_depth,dip,SoF,rake,rup_width,rup_top_depth,stn_id,stn_country,stn_longitude,stn_latitude,vs30,vs30measured,z1pt0,z2pt5,region,repi,rhypo,rjb,rrup,rx,ry0,PGA,PGV,SA(0.010),SA(0.025),SA(0.040),SA(0.050),SA(0.070),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.350),SA(0.400),SA(0.450),SA(0.500),SA(0.600),SA(0.700),SA(0.750),SA(0.800),SA(0.900),SA(1.000),SA(1.200),SA(1.400),SA(1.600),SA(1.800),SA(2.000),SA(2.500),SA(3.000),SA(3.500),SA(4.000),SA(4.500),SA(5.000),SA(6.000),SA(7.000),SA(8.000),SA(9.000),SA(10.000)
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.NRCA.0.HN,IT,13.11427,42.833549,926.897444,False,12.877538027105434,0.4835365807013645,0,274.9,275.0505771671821,274.9,275.0505771671821,-274.9,274.9,6.455109543014179e-05,0.00717624,6.4888111638531e-05,6.719165056364815e-05,7.764935018584327e-05,8.083698306761228e-05,0.00011608041482055546,0.00023744143005001707,0.00024429035399448334,0.0001539669509975374,0.00015154869399846023,9.189937440410334e-05,8.158596462604457e-05,9.026222002416727e-05,0.00010982394599582937,8.643981379981951e-05,9.005878663967817e-05,0.00010982496571204235,9.341773184522748e-05,9.53021674068107e-05,0.00012207328700422672,0.00010508940361897283,9.840210469426359e-05,9.836335547817044e-05,7.832593189315415e-05,7.537793232143495e-05,6.595014607434751e-05,3.835305634441935e-05,3.591746416972157e-05,3.069447772684862e-05,2.097607235906247e-05,1.685335970999271e-05,1.578979569985673e-05,1.2600123385661771e-05,8.281115365593756e-06,7.905349941111388e-06,7.2364161053978685e-06,4.496438641126175e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.OPPE.0.HN,IT,11.1724,45.3082,264.0,True,482.9736702202643,2.0342236066033488,0,49.9,50.72297309898149,49.9,50.72297309898149,-49.9,49.9,0.00420462084401911,0.3870775,0.004224648580300103,0.00441465230226428,0.005765348003650584,0.00662969515583813,0.011427041854251961,0.01297904993040437,0.007610493899547757,0.008115462466795492,0.00511297945781689,0.005093079695920625,0.005340218117297956,0.0052850055829462665,0.005431079930455354,0.006144794603661801,0.0046442414076162605,0.0047168299062370946,0.004976261006561874,0.0055201215501725865,0.005405959221548643,0.006811632922557652,0.005790907190528876,0.0066482233994279395,0.0067369030198895655,0.005485007622378693,0.004059296497784666,0.0021437697888677582,0.0022088021903504253,0.0013516287417211792,0.0010831884486547396,0.0008350379589360282,0.0006549718813254271,0.00047772429932749715,0.000194249310416911,0.00012246842703675568,0.00010076682659215942,7.259308734379223e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.ORZI.0.HN,IT,9.9307,45.4056,315.2123,False,446.3443605401941,1.6607779567069816,0,113.6,113.96389779223945,113.6,113.96389779223945,-113.6,113.6,0.002088316091631699,0.2237445,0.002089949167146783,0.002099254077590207,0.002132333671539211,0.0021733262633009233,0.0023168309259533073,0.0029305114386666193,0.002701457684326452,0.003597568996548261,0.0035062789025814118,0.005535111378503363,0.004656248566024076,0.004756068586112485,0.005966787842943309,0.0061784809287575276,0.006036342685830533,0.004669688425711124,0.0042029490192879325,0.0038244150652873305,0.003197320185792294,0.0023066847496341766,0.001401115569536998,0.0009641880764583217,0.0008507884955616852,0.0008787802154660359,0.0007297736739865295,0.0005515884629307664,0.0004356013521436984,0.0003655998735551896,0.0002568231761100886,0.0002829279111623236,0.0002690638495306757,0.00027794761717813934,0.00019274522900276854,9.933310559671244e-05,7.4635578918387e-05,6.229446345082163e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.OSSC.0.HN,IT,11.2458,43.5236,600.286153,False,125.59847970516167,0.794825254704703,0,148.7,148.97818632269625,148.7,148.97818632269625,-148.7,148.7,0.00014101910438325016,0.02972025,0.00014107110991011204,0.00014354596115900945,0.00014284031753962871,0.00014709814258691807,0.00014368107355722904,0.00017220457546664763,0.0002002396333100498,0.00024391152942136206,0.0002712358450643186,0.00029923623255647953,0.00025201419444968466,0.00027399621685284984,0.0003561843239026579,0.0003771705934238501,0.0003398387828667282,0.0003712598083953236,0.0004019925254801589,0.0003154854104102828,0.0004091550121601158,0.00036957370763716457,0.0004621022469446753,0.00040765551946893183,0.0003366419725390424,0.00037057914782316083,0.00031677994014265833,0.0001733833674088501,0.0001345301402619651,0.00014634151315688846,8.605079206456844e-05,7.052510286387298e-05,5.587534989012558e-05,3.238822635660496e-05,2.3395858932459096e-05,1.901566793961241e-05,1.37768758954383e-05,1.0344001264448105e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.PCRO.0.HN,IT,13.5323,43.6077,677.097888,False,74.4158608782153,0.6925455020294877,0,235.6,235.77567728669553,235.6,235.77567728669553,-235.6,235.6,0.00023511137850336253,0.0362078,0.00023580937425114593,0.0002411919462813499,0.0002503219753942478,0.0002549040701972641,0.0004200802516659614,0.00040232597268180265,0.00037384071013037075,0.0005525704496438642,0.0007868038524878526,0.0003997277357711349,0.0003360933652164603,0.0003606557794965661,0.00040999219917097076,0.00045684866901541304,0.00047720832292373036,0.000653643191099917,0.0005503918259548368,0.0005132828233902505,0.0005003956498906355,0.00040148011808313746,0.00035343720842489536,0.00037734955361922774,0.0003998659073179934,0.0003417961281375394,0.0002873968174656993,0.00018840684637465394,0.0001314888366567584,7.26639576205942e-05,4.829579927906064e-05,3.915506314592649e-05,3.627997328343522e-05,2.4307485226861366e-05,1.949544441781852e-05,1.4263280529028772e-05,1.234978305537569e-05,1.1795057435515695e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.SACS.0.HN,IT,11.90967,42.84906,334.777632,False,428.4570505680188,1.550216027589937,0,231.6,231.77870911712316,231.6,231.77870911712316,-231.6,231.6,4.3437871240433785e-05,0.01193755,4.3445009253924634e-05,4.443005511566131e-05,4.461309417589085e-05,4.3988517995441875e-05,4.4585561838140445e-05,4.663570128433257e-05,5.1522181376922805e-05,5.638214884797561e-05,7.436688369626732e-05,6.653036459953195e-05,7.25390423845044e-05,8.084769008784855e-05,7.918912166743996e-05,7.955978851085743e-05,7.875064369585945e-05,9.368540735113418e-05,0.00010307546409834145,0.00011361015229461642,0.00010377906828529621,0.0001159203193751179,0.0001097668418879026,0.00011693799615566988,0.00011112357430926974,0.00014333589961913602,0.00012227009223333147,0.00011968358205911296,8.288202393273952e-05,5.7182116217056794e-05,4.024412006138692e-05,3.946352730035231e-05,3.4619365430600664e-05,2.5778935722188518e-05,1.8720969954061785e-05,1.3456175146456742e-05,7.895662637088099e-06,5.479445070436898e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.SANR.0.HN,IT,11.609983,45.639971,321.0,True,441.27150051460046,1.6265665060299486,0,93.9,94.33991732029449,93.9,94.33991732029449,-93.9,93.9,0.005826362723254119,0.365576,0.005853176161074373,0.006156613114570215,0.006835132282685729,0.008345806162145076,0.016284867921257516,0.019394135612059164,0.011300953944517241,0.01225418466040901,0.009625121728622925,0.008311717049145222,0.007970158005027202,0.005761156970015245,0.005775677728888051,0.005299704792156343,0.005782897319675934,0.0055400926922037595,0.005396251523201094,0.005705959731406749,0.005469716977765088,0.0055346627033696525,0.0037728429178159723,0.0025865509628670343,0.0023855241086405653,0.0018105979106014796,0.0012907108951578775,0.0007851259094593975,0.0004300688818301867,0.00026667516430177484,0.0002030999372874529,0.00017171460182631174,0.00013752096791462938,0.000108986249126868,7.808629858310432e-05,6.287621155032554e-05,5.403272269327447e-05,4.500772435031331e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.SENI.0.HN,IT,13.2331,43.7052,362.133652,False,400.1286292100509,1.416992587774069,0,209.9,210.0971679961441,209.9,210.0971679961441,-209.9,209.9,0.0004936252440945685,0.0450762,0.0004942064823359659,0.0004983664146268094,0.0005281798575456451,0.0005123110338392825,0.0005319028414392274,0.0006051684316254787,0.0009346468977683511,0.0012373287514084832,0.0013401059485145285,0.0012241948065853275,0.0011166198446972207,0.0011422606088725507,0.0009489203754595096,0.0010019364410884452,0.0009486618773995197,0.0008599511555933984,0.0008830778094456313,0.0009120892455629599,0.0008558136570592404,0.0008186465306705145,0.0007522844192461239,0.0005949906441037459,0.0005463940285418568,0.0004694268685024958,0.0004611870516435276,0.00019770614837890613,0.00014999872535473378,0.00010183141031850837,6.97949860553808e-05,5.749516909444102e-05,4.726333661342049e-05,2.9750730371737548e-05,2.301091606205993e-05,2.0119000882054526e-05,1.6007505111327518e-05,1.2389551987681828e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.SFI.0.HN,IT,11.847,43.9048,1001.609884,False,7.863522668744545,0.44250112791667784,0,119.7,120.04540807544451,119.7,120.04540807544451,-119.7,119.7,0.00030025136004649904,0.04405655,0.0003004976215119332,0.00030204096200027534,0.00030533311579387457,0.00031475019502072573,0.00034873019838578925,0.00042790198487760857,0.0005674093599751189,0.000646249228839614,0.0008105999500339057,0.0006701763599190345,0.0009043322643308368,0.0008360209653653388,0.0007911544717105229,0.0006841954184150552,0.0006952277281232634,0.0007022811051684316,0.0007110389378635926,0.0007895117088914155,0.0006383367408850117,0.0007171750801751873,0.0007438126169487032,0.0006103827504805413,0.0005390969393217868,0.00043303166728699406,0.0002862996028205351,0.00027635991903453267,0.00016818434429698216,0.00013827300862170058,8.153650838971515e-05,7.335787450352567e-05,6.27492568818098e-05,3.5202643104424036e-05,2.0669137778956116e-05,1.7111347911876127e-05,1.4994926911840435e-05,1.0660113290471262e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.SSFR.0.HN,IT,12.7822,43.4363,672.411804,False,76.89895702979211,0.6980696653351312,0,205.0,205.2018762097462,205.0,205.2018762097462,-205.0,205.0,0.00031455491936594046,0.01995795,0.00031608041482055545,0.00032525225229818543,0.0003854119398571378,0.0003929746651506886,0.0004008504433216236,0.0005574248086757456,0.0008393258656116003,0.0015399040447043588,0.0012053555495505602,0.0007613685611294377,0.0005494506278902581,0.0003812657737351695,0.00034185782096842447,0.0003106881554863281,0.0003088419592827316,0.000279120290823064,0.0003261434842683281,0.00029779690312186117,0.0002298266992296044,0.00018854960664447086,0.0002349232408620681,0.00017383000311013447,0.00023838823655376708,0.0002072037851865826,0.000209031116640239,0.00016040900817302544,9.237099315260563e-05,4.883217000708703e-05,3.787735873106514e-05,3.505478425354224e-05,2.3388211060861764e-05,1.2409946311941388e-05,8.537064135051214e-06,8.33770961541403e-06,8.806779073383878e-06,7.2649681593612495e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.SSM1.0.HN,IT,13.176956,43.228783,583.998231,False,139.56790043164355,0.8202359312681603,0,243.2,243.3701912724728,243.2,243.3701912724728,-243.2,243.2,0.00010213375617565632,0.0154498,0.00010271958314001214,0.00010702839399795037,0.00011886474994009168,0.00011581834775382012,0.00013065521865264897,0.00015806570031560218,0.00017735924092325106,0.00024410986422478625,0.00026831537783034983,0.0001890788393590064,0.0001715402303538925,0.000168883869619085,0.00016112280952211,0.0001952516914542683,0.0002263020501394462,0.00025474856347478496,0.00022866167345627714,0.0002629664564351741,0.00032266370269154097,0.0002702691540944155,0.0001950604946643349,0.0002141006357930588,0.0001878505911804745,0.00018934906415544553,0.00016393467697939663,0.00010389123706872378,5.2248219320563086e-05,3.0760759280692183e-05,2.1258023891950872e-05,1.6429667623500383e-05,9.79488408375949e-06,7.144641646229854e-06,4.878832220992897e-06,3.7872260150000254e-06,2.954117868997058e-06,2.1643476620456526e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.STAL.0.HN,IT,12.7104,46.2601,1101.741113,False,4.203479391732695,0.3968026556920747,0,197.5,197.70953441855048,197.5,197.70953441855048,-197.5,197.5,0.0008648784243345078,0.048606,0.0008674909372721572,0.0009168819117639561,0.0009105826148582849,0.0009875604819178823,0.0012386084952557704,0.0019549540362917,0.002501588208001713,0.0024921048472210184,0.0030490534484253033,0.0022969158683138484,0.0011159927192262392,0.0008430774015591462,0.0012125088587846002,0.0013604798784498276,0.0013626212824970811,0.0010510418950406104,0.0009837319573962567,0.0011562358195714134,0.0009647621766862282,0.0006579662779848368,0.0004955744316356758,0.00038591007122717753,0.00027915139216755976,0.00017880978723621216,0.00013114570215109136,9.347075708830233e-05,6.122987972447268e-05,4.862057889289411e-05,3.053642171383704e-05,2.244548342196367e-05,2.1815298802343308e-05,2.1637868181285146e-05,1.722708570204912e-05,1.2466030703655173e-05,8.320884297899895e-06,5.63597150912901e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.T0104.0.HN,IT,13.3382,42.359901,551.851388,False,170.48017684109593,0.87512291300122,0,329.0,329.12582700237914,329.0,329.12582700237914,-329.0,329.0,4.167019318523655e-05,0.00799101,4.16768213406209e-05,4.179969714428475e-05,4.197406861670397e-05,4.217189356202169e-05,4.2485456297512406e-05,6.728750388766806e-05,5.742276924331959e-05,0.00012466438590140366,0.00012206614899073589,8.556183814044552e-05,9.626834851860728e-05,9.089189478568116e-05,8.496887316259886e-05,9.486929787440157e-05,0.00011915893806753581,0.000138924097423687,0.0001626666598685586,0.00019918422702961766,0.00017235141460131647,0.00012366302458025934,0.00011932872081699663,0.00011959282731615791,9.661403231480679e-05,9.223690047059905e-05,7.785788215139727e-05,5.9293438636027595e-05,4.1410675409033665e-05,2.7065817582966663e-05,1.5279937593367766e-05,1.5539965227677138e-05,1.4312736765358201e-05,9.316637179872843e-06,5.925061055508252e-06,4.697322735082827e-06,4.4882809114223516e-06,3.0402838889936932e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.TERO.0.HN,IT,13.60393,42.62279,1001.812341,False,7.853251018990871,0.44239882676880626,0,317.4,317.5304237392064,317.4,317.5304237392064,-317.4,317.4,4.300857071477008e-05,0.009488735,4.3032024187668575e-05,4.335833337582151e-05,4.378202546231384e-05,4.52575548224929e-05,6.313165046167652e-05,9.036470150357156e-05,9.293183706974348e-05,9.595886464796848e-05,9.305012415044893e-05,9.453330138222533e-05,9.400610810011575e-05,0.00010601989466331521,8.409395665186379e-05,8.659226137365971e-05,9.802684912788771e-05,0.0001248407968062488,0.00011619717232694141,0.00012416013623408605,0.00011862154762329644,0.00012052484793481974,0.0001278265258778482,0.00013122524001570363,9.349777956794624e-05,7.65903748986657e-05,7.239373282415505e-05,4.675959680420939e-05,2.7660821993239283e-05,1.720210265483116e-05,1.4497305399907207e-05,1.6861007581590046e-05,1.800971789550968e-05,1.112918274844111e-05,6.8800252889620825e-06,4.80388307933902e-06,3.6271305695624907e-06,2.8791687273431805e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.TRE1.0.HN,IT,13.312848,43.311198,731.467943,False,50.63130394234924,0.6339779623481737,0,244.0,244.16963365660357,244.0,244.16963365660357,-244.0,244.0,0.0001788969729724218,0.03106205,0.00017892093630342675,0.00018093487582405816,0.00018228650966436042,0.0001866442669005216,0.00018561129437677496,0.000190899032799172,0.00024320333651144886,0.00028666975980584604,0.00031697674537176307,0.0003282522573967665,0.00037589849744816024,0.0003372986697802002,0.00045618228447023195,0.00045950350017590107,0.0005061845788317111,0.0005064772373848358,0.0005138921038275048,0.00047682490962765064,0.0004958201832430035,0.00046289915516511753,0.00045032554440099326,0.0005330591996247444,0.00043298934906415545,0.0003801323591644446,0.00026436754651180575,0.0001474897136127016,9.790907190528877e-05,5.8781031239006186e-05,4.6284409048961674e-05,4.2091845839302923e-05,3.3361035623785905e-05,2.3996471781903097e-05,1.5346219147211332e-05,1.1254097984530906e-05,8.465174142036272e-06,7.771257259104792e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.TREG.0.HN,IT,11.1606,45.523,340.610298,False,422.72807392174235,1.5198848584467988,0,73.7,74.25967950375224,73.7,74.25967950375224,-73.7,73.7,0.0035149592368443863,0.110049,0.003518566482947796,0.0037030943288482816,0.004445799533989691,0.005058643879408361,0.0069642844396404485,0.011551753147099162,0.005973584251502807,0.008100207512249342,0.00646412893291797,0.0074347050215924915,0.006283124206533322,0.005939403364043787,0.005312379864683659,0.0041984520707887,0.0029100967200828007,0.001658497040273692,0.0014927727613405191,0.001091840740721857,0.0007751785778017978,0.0006537538303090251,0.0008204978254551759,0.000591084621149934,0.0006251665961362953,0.00047622174748767417,0.0003744810919121209,0.00024720368321496126,0.00020292658553124667,0.0001271198625422545,0.00012867289033461986,0.00013541882294157534,0.00012607312384963265,0.00010289599404485732,6.404582604661123e-05,4.303712276873346e-05,2.9183768157321817e-05,1.8842826041512647e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.VOBA.0.HN,IT,10.504,45.6429,413.017,False,339.45519841560724,1.2191194855727512,0,100.8,101.20993034282752,100.8,101.20993034282752,-100.8,100.8,0.0036918662336271816,0.148138,0.003711083805376964,0.0038232118001560165,0.004112566472750634,0.004805178118929502,0.00647492262903234,0.010929471328129381,0.015338010431696858,0.011226106774484662,0.007537227289645292,0.006865305685427746,0.004889967522038617,0.003325580091060658,0.0027589135943466934,0.0024268990939821447,0.0018182253878745544,0.0022746401676413453,0.0018859498401594837,0.001379813697847889,0.0008809879010671331,0.0007042532363243309,0.0004489300627635329,0.000353523374444892,0.00032836646561262004,0.00040926514151111746,0.0003308601816114575,0.0002392881361117201,0.00017431640774372492,0.00010094476707132405,7.845594571030882e-05,6.856367872820995e-05,6.847394370146789e-05,5.56571306205483e-05,4.3070773403761735e-05,2.7542025054427352e-05,2.095006959563154e-05,1.777824231516369e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.ZCCA.0.HN,IT,10.9765,44.35085,526.413598,False,197.93879523000564,0.9236668999403294,0,58.2,58.90713029846217,58.2,58.90713029846217,-58.2,58.2,0.0007617698194592445,0.179782,0.000762256224092835,0.0007630046957931608,0.0007637924265676862,0.0007685075943364962,0.0007800043847797158,0.0008382582227366125,0.0011375750128739173,0.0011325733048492606,0.0013940132461136066,0.002004257315189183,0.0018194898359786473,0.002147950625340968,0.002038942962173627,0.0022697149383326624,0.001903494057603769,0.001525939031167626,0.0015073241116997141,0.0016008983699836335,0.0013555342548168846,0.0014397985040763158,0.001352459810434756,0.0012020159789530574,0.0012465061973252845,0.0017542178011859299,0.0015146252797846361,0.0016972054677183341,0.0013336511448863782,0.0009017554414606415,0.0004835489183360271,0.00043195331739176993,0.00036996119979809623,0.00026575639999388173,0.00016822360337118183,0.00012953455053458623,9.084600755609715e-05,5.753901689159907e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,IV.ZOVE.0.HN,IT,11.4876,45.4536,868.680983,False,19.179364572648552,0.5207837000678434,0,71.1,71.67998325892661,71.1,71.67998325892661,-71.1,71.1,0.00420345173938093,0.1530565,0.004241453503489979,0.004378013898731983,0.004674516781979575,0.005341727297293163,0.009036500741843544,0.012499324438008903,0.01221252925310886,0.012223134301723832,0.007337097785686244,0.004868680946092703,0.004622536748023025,0.004120759892521911,0.003572749103924378,0.00380573896284664,0.002669596651251957,0.002152508756812979,0.002183548918336027,0.0021557667501134435,0.0021540434297135105,0.0017568231761100886,0.0011766097495067125,0.0008347799707341447,0.0007383816083983828,0.0005869812831089109,0.0005029607460243815,0.00022414280105846545,0.00019089138492757465,0.00013416763114825145,0.00010872010319528076,9.073536834698904e-05,8.184395282792799e-05,7.279244186342941e-05,4.661683653439248e-05,3.336715392106377e-05,2.2185455787654298e-05,1.5338571275613997e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,MN.AQU.0.HL,IT,13.40193,42.35388,592.166241,False,132.41950862781087,0.8073057624237119,0,332.4,332.524540447769,332.4,332.524540447769,-332.4,332.4,5.2654576231434795e-05,0.0140725,5.266477339356457e-05,5.410869155114132e-05,5.564285459356661e-05,5.4224939199420805e-05,5.297068825745795e-05,5.3787990802159764e-05,5.2511815961617886e-05,6.0182631173744354e-05,5.91267150352057e-05,6.074500466520168e-05,6.475707810516335e-05,6.946816700912137e-05,6.607404159422434e-05,7.152034588773945e-05,9.441705373394584e-05,0.00012027909632749206,0.00012122845212177452,0.00010927890767999266,0.00010870276801966013,0.00012600888172821504,0.00015410308311196994,0.00014260986167549572,0.00020600001019716215,0.0002329873096317295,0.00018440598981303504,8.890497774469365e-05,4.882707142602214e-05,3.070161574033946e-05,2.1419139053601383e-05,2.137580111454982e-05,1.8810704980803844e-05,1.1558993132211306e-05,7.144641646229854e-06,6.549127377850745e-06,7.307286382199834e-06,5.024141781342253e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,MN.VLC.0.HN,IT,10.3864,44.1594,461.898558,False,276.6478285077187,1.0726851402865445,0,98.8,99.21819389607936,98.8,99.21819389607936,-98.8,98.8,0.0002153620247485125,0.0442038,0.0002153941458092213,0.0002164016254276435,0.00022185761702518193,0.00022637903871352603,0.00026193654306006637,0.000278772057736332,0.00045137177323550855,0.0003132216404174718,0.00032758434327726595,0.0003701009009192742,0.00038781541097112677,0.0003530696007301168,0.0004160467641855272,0.000566434511275512,0.0006731187510515824,0.0005596982659725799,0.0005926845558880963,0.0006165311293866917,0.000553661036133644,0.0005004440864107519,0.0004789724319721822,0.00045808354534932925,0.0004998149215073445,0.0005169176018314103,0.00041453758419031985,0.00022446809053040538,0.00018175319808497298,0.00010945429886862488,7.09355386395966e-05,7.397123380563189e-05,5.657028648927003e-05,4.7009937134495476e-05,3.1043220671687074e-05,2.144004323596743e-05,1.4089418914716035e-05,1.2592475514064436e-05
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,NI.DST2.0.HN,IT,13.8013,45.658901,603.230104,False,123.19542195099251,0.7903892457977931,0,226.1,226.28305283427656,226.1,226.28305283427656,-226.1,226.1,0.00037845288656166993,0.0409385,0.00037862623831787614,0.0003850224082637802,0.00040253450464735664,0.0004429963341202144,0.0004870506238113933,0.0007731085538894526,0.001256652373644415,0.0011771349033563958,0.0007812596554378916,0.0007757139288136112,0.0007057430417114918,0.0006847837946699434,0.0006636129565142021,0.0008511255117700744,0.0012196927595050297,0.0013946709630709773,0.001060010299133751,0.001042552757567569,0.0010562322505646678,0.0007176625045249907,0.0005119877837997686,0.0003760045479343099,0.0002811092472964774,0.00025773429254638433,0.00021001412306954976,0.00014926758883002862,8.45181585964626e-05,5.680940994121336e-05,4.081465128254807e-05,3.43083519856424e-05,2.7024009218234568e-05,1.9115090270377754e-05,1.2877996053698255e-05,9.12595024804597e-06,7.672854644552421e-06,6.372716473005562e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,RA.BELV.0.HN,FR,7.31897,44.0156,1013.023334,False,7.306782702891151,0.43680231612428605,0,319.2,319.3296885665346,319.2,319.3296885665346,-319.2,319.2,8.031641794088705e-05,0.00587044,8.03515981502348e-05,8.129942437019778e-05,8.198263423289299e-05,8.217077187418742e-05,8.48465072170415e-05,9.852956922088583e-05,0.00012415197850438223,0.000161561797351797,0.00020066281553843566,0.00027073006582268157,0.0003821304930837748,0.000303628660143882,0.0002801741675291766,0.000260267777477528,0.0001572611442235626,0.0001311202092457669,0.00011916658593913314,9.07787062860406e-05,8.193164842224409e-05,6.7775438095578e-05,7.034563281038888e-05,3.425685631688701e-05,3.0259568762013533e-05,2.7713337378207647e-05,2.026431044240388e-05,1.7569200491503215e-05,1.703894806075469e-05,8.177104311870007e-06,8.030775035307675e-06,7.426593179118252e-06,8.811877654448766e-06,5.479954928543387e-06,4.795215491528708e-06,4.866595626437162e-06,2.8796785854496697e-06,1.993035338265361e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,RA.MENA.0.HN,FR,7.48942,43.7838,636.636769,False,98.47846601272582,0.7431242902007238,0,315.6,315.73116729268276,315.6,315.73116729268276,-315.6,315.6,0.00016196968383698818,0.0103752,0.0001621160131135505,0.00016311329556984293,0.0001643624479307409,0.00016582472098015122,0.00017640478654790373,0.00020272315214675757,0.0003692198661112612,0.0004231307327170849,0.0005125659628925271,0.00046487230603722986,0.0004931923745621593,0.00041104148715412505,0.00038950508073603115,0.0004983082908026696,0.00033589044169007767,0.00025007010548964227,0.0002576955433302912,0.00019618779093778202,0.00015844197559819104,0.0001497478751663412,9.017095542310576e-05,5.19428143147762e-05,5.507334308861844e-05,5.8966619589768175e-05,5.5211514635476944e-05,3.037377697786706e-05,2.379507782983996e-05,1.2292678947448925e-05,1.327415580244018e-05,1.148863271351583e-05,1.1986764083555546e-05,7.962963907144641e-06,4.795215491528708e-06,3.2039483411766507e-06,2.3402487087843454e-06,2.2907924724549155e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,RA.NROC.0.HN,FR,7.29053,43.715,388.807789,False,369.35473978230766,1.3063417048542025,0,333.4,333.524167040411,333.4,333.524167040411,-333.4,333.4,0.0001660709824455854,0.01532535,0.00016611941896570187,0.00016820473862124173,0.00017539883650380102,0.00017077952205901098,0.00017399825628527582,0.000191245226453478,0.00022800650578943879,0.0002706729617147548,0.00039705913844177167,0.00037557932627349814,0.0003348024044908302,0.000456781877603463,0.0005308999505437636,0.0006140899287728226,0.0005415513962464246,0.0005819301188479246,0.0005461263530359502,0.000503073934524022,0.0005315398224674073,0.00032496520218423217,0.00013836325350654913,7.81240280829845e-05,7.831675444723734e-05,5.832674766612452e-05,4.662295483167034e-05,3.407075810801854e-05,2.222420500374746e-05,1.749476120795583e-05,1.2058144218464003e-05,1.177823211800156e-05,1.0870684688451204e-05,7.670305354019977e-06,6.842805647188388e-06,4.354698087522243e-06,2.675735342854084e-06,2.1531307837028956e-06
IT-2012-0009,5.1,IT,11.152,44.8597,9.1,40.0,TF,90.0,2.897039191765927,9.1,RF.CARC.0.HN,IT,13.77,45.652599,520.573131,False,204.58472032913215,0.9355316007650446,0,223.6,223.7850978059084,223.6,223.7850978059084,-223.6,223.6,0.0014011206681180629,0.1063985,0.0014013857943334371,0.0014024208062896097,0.0014155343567885058,0.0014239980013562227,0.0015053560594086666,0.0017875829156745679,0.0022658298195612162,0.0026238266890324423,0.002215562908842469,0.0027008050659501465,0.0029977413285882538,0.004237792722285388,0.007807095185409901,0.006131619870190126,0.005635655397102987,0.003457047003818837,0.0023917443775397307,0.001952782040758057,0.0018136978478889324,0.0012372012868818608,0.0007328537268078294,0.0005132547811943936,0.00038243589808956174,0.00034808573773918716,0.0002842275394757639,0.0002245695522935967,0.00012871622827367144,9.233836223379034e-05,6.0045479343098815e-05,4.837737657609887e-05,3.7502613022795755e-05,2.7104056940953333e-05,1.8942248372277995e-05,1.4695640203331414e-05,1.2196315765322511e-05,1.0467896784324924e-05
